Word,Article,Plural,WordType,English,Bangla,Partizip_II,Auxiliary,Example_Sentence,Synonyms,Antonyms
uebrig,,,adj,remaining / left over,অবশিষ্ট / বাকি,,,Ist noch etwas zu essen uebrig?,,
uebrigens,,,adv,by the way / incidentally,উপায়ক্রমে / বলতে গেলে,,,"Uebrigens, kennst du schon die neuen Nachbarn?",,
Uebung,die,-en,noun,exercise / practice,অনুশীলন / চর্চা / অনুশীলনী,,,Diese Uebung war sehr schwer.,,
Ufer,das,-,noun,shore / bank / riverside,তীর / কিনারা,,,Er schwimmt ans Ufer zurueck.,,
Uhr,die,-en,noun,clock / watch / o'clock,ঘড়ি / ঘণ্টা,,,Wie viel Uhr ist es?,,
um,,,preposition,at / around / by (time) / about,এ / প্রায় / দিয়ে (সময়),,,Wir treffen uns um 8 Uhr.,,
um … zu,,,conjunction,in order to,উদ্দেশ্যে / করার জন্য,,,"Um gesund zu bleiben, musst du Sport machen und Gemuese essen.",,
umarmen,,,verb,to embrace / hug,আলিঙ্গন করা / জড়িয়ে ধরা,umarmt,hat,Lass dich zum Abschied umarmen.,,
Umfrage,die,-n,noun,survey / poll,জরিপ / মতামত জরিপ,,,Wir machen eine Umfrage zum Thema Umweltschutz.,,
Umgebung,die,-en,noun,surroundings / area / vicinity,আশেপাশের এলাকা / পরিবেশ,,,In der Umgebung von Berlin kann man schoene Ausfluege machen.,,
umgehen,,,verb,to handle / deal with,ব্যবহার করা / মোকাবেলা করা,umgegangen,ist,Er kann sehr gut mit Kindern umgehen.,,
umgekehrt,,,adj,vice versa / the other way around / reverse,উল্টো / বিপরীতক্রমে,,,"Nein, umgekehrt: erst der Vorname, dann der Nachname.",,
umgezogen,,,,,,,,,,
Umleitung,die,-en,noun,detour / diversion,বিকল্প পথ / ডাইভার্শন,,,Es gibt wegen des Unfalls eine Umleitung.,,
umso,,,adv,all the more / even more,আরও বেশি / ততই,,,"Je frueher wir dort sind, umso besser sind unsere Chancen.",,
umsonst,,,adv,free of charge / in vain / for nothing,বিনামূল্যে / বৃথা,,,Ich musste nichts bezahlen. Die Reparatur war umsonst.,,
umsteigen,,,verb,to change / transfer (trains/buses),ট্রেন/বাস বদলানো,umgestiegen,ist,In Ulm muessen Sie umsteigen.,,
Umtausch,der,¨-e,noun,exchange / return (of goods),বিনিময় / ফেরত,,,Ein Umtausch ist leider nicht moeglich.,,
umtauschen,,,verb,to exchange (goods) / change (money),বিনিময় করা / ফেরত দিয়ে বদলানো,umgetauscht,hat,Ich moechte diese Bluse umtauschen. Sie passt mir nicht.,,
Umwelt,die,,noun,environment,পরিবেশ,,,Alte Autos sind ein Problem fuer die Umwelt.,,
Umweltschutz,der,,noun,environmental protection,পরিবেশ সুরক্ষা,,,Das Land muss mehr Geld fuer Umweltschutz ausgeben.,,
Umweltver-,die,,noun,,,,,,,
Umweltverschmutzung,die,-en,noun,environmental pollution,পরিবেশ দূষণ,,,Die Umweltverschmutzung nimmt weiter zu.,,
umziehen,,,verb,to move (house) / relocate,বাসা বদলানো / স্থানান্তরিত হওয়া,umgezogen,ist,Familie Meier ist letzten Monat umgezogen.,,
Umzug,der,¨-e,noun,move / relocation / parade,স্থানান্তর / বাসা বদল,,,Der Umzug ist naechste Woche.,,
un-,,,prefix,un- / in- / not (prefix),অ- / না- (উপসর্গ),,,Der Verkaeufer war sehr unfreundlich.,,
unbedingt,,,adv,absolutely / definitely / without fail,অবশ্যই / নিশ্চিতভাবেই,,,Ich muss unbedingt mit dir sprechen.,,
und,,,conjunction,and,এবং / আর,,,Ich habe heute und morgen frei.,,
unentschieden,,,adj,undecided / tied (sports),অনিশ্চিত / অমীমাংসিত,,,Es steht unentschieden zwischen den beiden Mannschaften.,,
Unfall,der,¨-e,noun,accident,দুর্ঘটনা,,,Ich hatte letzte Woche einen Unfall.,,
ungefaehr,,,adv,approximately / roughly / about,প্রায় / আনুমানিক,,,Wie weit ist es bis zum Bahnhof? – Ungefaehr zehn Minuten zu Fuss.,,
ungefähr,,,,,,,,,,
ungewoehnlich,,,adj,unusual / uncommon,অস্বাভাবিক / অসাধারণ,,,"Ich finde diese Speise ungewoehnlich, aber sie schmeckt gut.",,
ungewöhnlich,,,adj,,,,,,,
unglaublich,,,adj,unbelievable / incredible,অবিশ্বাস্য,,,Es ist unglaublich. Schon wieder so ein Unglueck.,,
Unglueck,das,-e,noun,misfortune / accident / disaster,দুর্ভাগ্য / দুর্ঘটনা,,,Bei dem Unglueck gab es viele Verletzte.,,
Unglück,das,-e,noun,,,,,,,
unheimlich,,,adj,eerie / creepy / uncanny / extremely,ভুতুড়ে / গা ছমছমে / খুবই,,,Ich mag dieses Haus nicht. Es sieht unheimlich aus.,,
Uniform,die,-en,noun,uniform,ইউনিফর্ম / পোশাক,,,"In der Schule, die sie besucht, traegt man Uniformen.",,
Universitaet,die,-en,noun,university,বিশ্ববিদ্যালয়,,,Mein Sohn studiert an der Universitaet.,,
Universität,die,-en,noun,,,,,,,
unten,,,adv,down / below / downstairs,নিচে / নিচের দিকে,,,"Wir wohnen im 3. Stock, meine Eltern unten im 1. Stock.",,
unter,,,preposition,under / below / among,নিচে / অধীনে / মধ্যে,,,Unter uns wohnt eine Familie mit drei Kindern.,,
unter-,,,prefix,under- / lower- / sub-,নিচের- / অধীন- (উপসর্গ),,,Mein Pass ist im unteren Regal.,,
unterbrechen,,,verb,to interrupt,বাধা দেওয়া / থামানো,unterbrochen,hat,Wir unterbrechen die Sendung fuer eine wichtige Nachricht.,,
Unterhaltung,die,-en,noun,entertainment / conversation,বিনোদন / কথোপকথন,,,Wir wuenschen Ihnen gute Unterhaltung.,,
Unterkunft,die,¨-e,noun,accommodation / lodging,থাকার জায়গা / আবাসন,,,Ich suche eine guenstige Unterkunft.,,
Unterlagen,,(Pl.),noun,documents / paperwork / records,নথিপত্র / কাগজপত্র,,,Ich schicke Ihnen alle Unterlagen mit der Post zu.,,
unterlassen,,,verb,to refrain from / omit / cease,বিরত থাকা / ছেড়ে দেওয়া,unterlassen,hat,Das Rauchen auf den Gaengen ist zu unterlassen.,,
unternehmen,,,verb,to undertake / do (an activity),করা / কিছু করা (কাজ),unternommen,hat,Wollen wir heute Abend noch etwas unternehmen?,,
Unternehmer,der,-,noun,entrepreneur (male),উদ্যোক্তা (পুরুষ),,,Sie ist erfolgreiche Unternehmerin.,,
Unternehmerin,die,-nen,noun,entrepreneur (female),উদ্যোক্তা (মহিলা),,,Sie ist erfolgreiche Unternehmerin.,,
Unterricht,der,,noun,class / lesson / instruction,ক্লাস / পাঠদান / শিক্ষাদান,,,Der Unterricht dauert von 17 bis 19 Uhr.,,
unterrichten,,,verb,to teach / instruct,পড়ানো / শিক্ষা দেওয়া,unterrichtet,hat,Meine Frau unterrichtet Spanisch.,,
untersagt,,,adj,prohibited / forbidden,নিষিদ্ধ,,,"Es ist untersagt, hier zu rauchen.",,
unterscheiden,,,verb,to distinguish / differentiate,পার্থক্য করা / আলাদা করে চেনা,unterschieden,hat,Auf dem Foto kann man euch beide nicht unterscheiden.,,
Unterschied,der,-e,noun,difference,পার্থক্য / তফাৎ,,,"Koennen Sie mir sagen, was der Unterschied ist?",,
unterschiedlich,,,adj,different / varying / diverse,বিভিন্ন / ভিন্ন রকমের,,,Mein Bruder und ich sind sehr unterschiedlich.,,
unterschreiben,,,verb,to sign,স্বাক্ষর করা / দস্তখত করা,unterschrieben,hat,Unterschreiben Sie bitte hier unten rechts.,,
Unterschrift,die,-en,noun,signature,স্বাক্ষর / দস্তখত,,,Auf dem Schreiben fehlt die Unterschrift.,,
unterstreichen,,,verb,to underline / emphasize,নিচে দাগ দেওয়া / জোর দেওয়া,unterstrichen,hat,Wir sollen alle wichtigen Woerter unterstreichen.,,
unterstuetzen,,,verb,to support / assist,সমর্থন করা / সাহায্য করা,unterstuetzt,hat,"Sie unterstuetzen mich, wo sie nur koennen.",,
Unterstuetzung,die,-en,noun,support / assistance / aid,সমর্থন / সাহায্য,,,Ich nehme Ihre Unterstuetzung gern an.,,
unterstützen,,,verb,,,,,,,
Unterstützung,die,-en,noun,,,,,,,
untersuchen,,,verb,to examine / investigate,পরীক্ষা করা / তদন্ত করা,untersucht,hat,Sie sollten sich vom Arzt untersuchen lassen.,,
Untersuchung,die,-en,noun,examination / investigation / checkup,পরীক্ষা / তদন্ত / চেকআপ,,,Ich habe morgen eine Untersuchung im Krankenhaus.,,
unterwegs,,,adv,on the way / en route / out and about,পথে / রাস্তায়,,,Warte auf mich. Ich bin unterwegs und komme gleich.,,
Urkunde,die,-n,noun,certificate / document / deed,সার্টিফিকেট / সনদপত্র,,,"Wenn wir das Spiel gewinnen, bekommen wir eine Urkunde.",,
Urlaub,der,-e,noun,vacation / holiday / leave,ছুটি / অবকাশ,,,Ich habe noch drei Tage Urlaub.,"D/A: Urlaub, CH: Ferien",
Ursache,die,-n,noun,cause / reason,কারণ,,,Kennt man schon die Unfallursache?,,
urspruenglich,,,adj,original / originally / initially,মূলত / প্রথমদিকে,,,Urspruenglich wollte ich in einem Restaurant arbeiten.,,
ursprünglich,,,adj,,,,,,,
Urteil,das,-e,noun,judgment / verdict / sentence / opinion,রায় / বিচার / মতামত,,,Dein Urteil ist fuer mich sehr wichtig.,,
Vase,die,-n,noun,vase,ফুলদানি / ভেজ,,,Hast du eine Vase fuer die Blumen?,,
Vater,der,¨-,noun,father,বাবা / পিতা,,,Mein Vater arbeitet in einem Restaurant.,,
vegetarisch,,,adj,vegetarian,নিরামিষ,,,Ich mag kein Fleisch. Ich esse am liebsten vegetarisch.,,
Velo,das,-s,noun,bicycle (CH),সাইকেল (সুইজারল্যান্ড),,,Sie faehrt jeden Morgen mit dem Velo zur Arbeit.,"CH: Velo, D/A: Fahrrad/Rad",
verabredet,,,adj,having an appointment / busy (with someone),দেখা করার কথা আছে এমন,,,"Tut mir leid, ich habe keine Zeit. Ich bin mit meiner Freundin verabredet.",,
Verabredung,die,-en,noun,appointment / date / arrangement,দেখা করার অ্যাপয়েন্টমেন্ট,,,Ich habe um 15 Uhr eine Verabredung mit Klaus.,,
Veranstaltung,die,-en,noun,event / function,অনুষ্ঠান / ইভেন্ট,,,Am Samstag ist unser Lokal geschlossen. Wir haben eine Veranstaltung.,,
verantwortlich,,,adj,responsible,দায়ী,,,Sie sind fuer Ihre Kinder verantwortlich.,,
Verantwortung,die,,noun,responsibility,দায়িত্ব,,,Sie tragen die Verantwortung fuer Ihre Kinder.,,
verbessert,,,verb,,,,,,,
verbieten,,,verb,to forbid / prohibit / ban,নিষেধ করা / মানা করা,verboten,hat,Ich werde meinen Kindern das Rauchen verbieten.,,
verbinden,,,verb,to connect / bandage / link,সংযোগ করা / বাঁধা / যুক্ত করা,verbunden,hat,Wir muessen die Wunde sofort verbinden.,,
Verbindung,die,-en,noun,connection / link,সংযোগ / সম্পর্ক,,,Die Verbindung ist sehr gut. Ich kann direkt mit diesem Zug fahren.,,
Verbot,das,-e,noun,ban / prohibition,নিষেধাজ্ঞা,,,Ich bin fuer das Verbot dieses neuen Videospiels.,,
verboten,,,adj,forbidden / prohibited,নিষিদ্ধ,,,In den meisten Restaurants ist Rauchen verboten.,,
verbrauchen,,,verb,to consume / use up,খরচ করা / ব্যবহার করা,verbraucht,hat,Wie viel Benzin verbraucht dein Auto?,,
Verbrecher,der,-,noun,criminal (male),অপরাধী (পুরুষ),,,Die Polizei hat den Verbrecher verhaftet.,,
Verbrecherin,die,-nen,noun,criminal (female),অপরাধী (মহিলা),,,Die Polizei hat die Verbrecherin verhaftet.,,
verbrennt,,,verb,,,,,,,
verbringen,,,verb,to spend (time),সময় কাটানো,verbracht,hat,Wie haben Sie Ihren Urlaub verbracht?,,
Verdacht,der,,noun,suspicion,সন্দেহ,,,Wer hat das Geld aus der Kasse genommen? – Ich habe einen Verdacht.,,
verdaechtig,,,adj,suspicious,সন্দেহজনক,,,Die Tuer war nicht abgeschlossen. Das ist verdaechtig.,,
verdienen,,,verb,to earn / deserve,আয় করা / উপার্জন করা / যোগ্য হওয়া,verdient,hat,In diesem Beruf verdient man gut.,,
verdächtig,,,adj,,,,,,,
Verein,der,-e,noun,club / association / society,ক্লাব / সংগঠন / সমিতি,,,Ich bin schon seit 15 Jahren Mitglied in diesem Verein.,,
vereinbaren,,,verb,to agree on / arrange / set,একমত হওয়া / নির্ধারণ করা,vereinbart,hat,Koennen wir einen Termin vereinbaren?,,
Vergangenheit,die,,noun,past,অতীত,,,In der Vergangenheit war das anders.,,
vergeblich,,,adj,in vain / futile / unsuccessful,বৃথা / ব্যর্থ,,,Ich habe vergeblich versucht dich anzurufen.,,
vergessen,,,verb,to forget,ভুলে যাওয়া,vergessen,hat,Ich habe den Termin ganz vergessen.,,
Vergleich,der,-e,noun,comparison / settlement,তুলনা / মীমাংসা,,,Im Vergleich zum Wetter letzte Woche ist es heute warm.,,
vergleichen,,,verb,to compare,তুলনা করা,verglichen,hat,Vergleichen Sie die Angebote.,,
Vergnuegen,das,-,noun,pleasure / fun / enjoyment,আনন্দ / মজা,,,"Es ist ein Vergnuegen, den Kindern beim Spielen zuzusehen.",,
vergnuegt,,,adj,cheerful / merry / jolly,আনন্দিত / খুশি,,,Er kam mit einem vergnuegten Grinsen herein.,,
Vergnügen,das,-,noun,,,,,,,
vergnügt,,,,,,,,,,
vergroessern,,,verb,to enlarge / expand / increase,বড় করা / বিস্তার করা,vergroessert,hat,Koennen Sie das Foto vergroessern?,,
vergrößern,,,verb,,,,,,,
Verhaeltnis,das,-se,noun,relationship / ratio / relation,সম্পর্ক / অনুপাত,,,Ich habe ein gutes Verhaeltnis zu meinen Eltern.,,
verhaften,,,verb,to arrest,গ্রেপ্তার করা,verhaftet,hat,Die Polizei hat 23 Menschen verhaftet.,,
Verhalten,das,,noun,behavior / conduct,আচরণ,,,Ich bewundere dein Verhalten in der schwierigen Situation.,,
verheiratet,,,adj,married,বিবাহিত,,,Mit wem sind Sie verheiratet?,,
verhindern,,,verb,to prevent / stop / avert,প্রতিরোধ করা / আটকানো,verhindert,hat,Wir konnten den Unfall nicht verhindern.,,
Verhältnis,das,-se,noun,,,,,,,
Verkaeufer,der,-,noun,salesperson / seller (male),বিক্রেতা (পুরুষ),,,Der Verkaeufer wird Ihnen gleich helfen.,,
Verkaeuferin,die,-nen,noun,salesperson / seller (female),বিক্রেতা (মহিলা),,,Die Verkaeuferin wird Ihnen gleich helfen.,,
verkaufen,,,verb,to sell,বিক্রি করা,verkauft,hat,Ich habe unser altes Auto verkauft.,,
Verkehr,der,,noun,traffic / transport,যানবাহন / ট্রাফিক,,,Morgens ist hier immer viel Verkehr.,,
Verkehrsmittel,das,-,noun,means of transport,পরিবহনের মাধ্যম,,,Sie sollten mit oeffentlichen Verkehrsmitteln fahren.,,
Verkehrszeichen,das,-,noun,traffic sign,ট্রাফিক সাইন,,,Meine Kinder lernen in der Schule gerade die Verkehrszeichen.,,
Verkäufer,der,-,noun,,,,,,,
Verkäuferin,die,-nen,noun,,,,,,,
verlaengern,,,verb,to extend / prolong / renew,বাড়ানো / দীর্ঘ করা / নবায়ন করা,verlaengert,hat,Ich muss meinen Pass verlaengern lassen.,,
Verlag,der,-e,noun,publishing house / publisher,প্রকাশনা সংস্থা,,,Von welchem Verlag ist dieses Buch?,,
verlangen,,,verb,to demand / ask for / require,চাওয়া / দাবি করা,verlangt,hat,Jeden Tag Ueberstunden? Das koennen Sie nicht verlangen.,,
verlassen,,,verb,to leave / abandon,ছেড়ে যাওয়া / ত্যাগ করা,verlassen,hat,Ich habe die Party um 3 Uhr verlassen.,,
Verletzung,die,-en,noun,injury,আঘাত / চোট,,,Keine Angst. Die Verletzung ist nicht so schlimm.,,
verliebt,,,adj,in love,প্রেমে পড়া / ভালোবাসায় মগ্ন,,,Ich bin in Francesco verliebt.,,
verlieren,,,verb,to lose,হারানো,verloren,hat,Ich habe meine Brieftasche verloren.,,
Verlierer,der,-,noun,loser (male),হারানো ব্যক্তি (পুরুষ),,,Sie ist eine gute Verliererin.,,
Verliererin,die,-nen,noun,loser (female),হারানো ব্যক্তি (মহিলা),,,Sie ist eine gute Verliererin.,,
Verlust,der,-e,noun,loss,ক্ষতি / হারানো,,,Der Verlust meiner Uhr aergert mich sehr.,,
verlängern,,,verb,,,,,,,
verläuft sich,,,verb,,,,,,,
vermeiden,,,verb,to avoid,পরিহার করা / এড়ানো,vermieden,hat,"Der Arzt sagt, ich soll Stress vermeiden.",,
vermieten,,,verb,to rent out / let,ভাড়া দেওয়া,vermietet,hat,Bei uns im Haus ist ein Zimmer zu vermieten.,,
Vermieter,der,-,noun,landlord (male),বাড়িওয়ালা (পুরুষ),,,"Unsere Vermieterin ist eine sehr nette, aeltere Frau.",,
Vermieterin,die,-nen,noun,landlady (female),বাড়িওয়ালী (মহিলা),,,"Unsere Vermieterin ist eine sehr nette, aeltere Frau.",,
Vermietung,die,-en,noun,rental / renting / letting,ভাড়া দেওয়া,,,Mit der Vermietung von Wohnungen kann man viel Geld verdienen.,,
vermissen,,,verb,to miss (someone/something),মনে করা / অভাব বোধ করা,vermisst,hat,Ich vermisse meine Familie.,,
Vermittlung,die,-en,noun,agency / mediation / placement,এজেন্সি / মধ্যস্থতা,,,Du suchst ein Zimmer? Dann frag bei der Vermittlung am Bahnhof nach.,,
vermuten,,,verb,to suppose / assume / suspect,অনুমান করা / সন্দেহ করা,vermutet,hat,"Ich vermute, sie wird heute nicht kommen.",,
vermutlich,,,adv,presumably / probably,সম্ভবত / সম্ভাব্যত,,,Vermutlich sagt er die Wahrheit.,,
vernuenftig,,,adj,reasonable / sensible / rational,যুক্তিসঙ্গত / বিচক্ষণ,,,Seien Sie doch vernuenftig!,,
vernünftig,,,adj,,,,,,,
verpacken,,,verb,to pack / wrap / package,প্যাক করা / মোড়ানো,verpackt,hat,Hast du die Pakete gut verpackt?,,
verpassen,,,verb,"to miss (train, opportunity)",মিস করা / হাতছাড়া করা,verpasst,hat,Ich habe den Zug verpasst.,,
verpflegen,,,verb,to provide food for / cater for,খাবারের ব্যবস্থা করা,verpflegt,hat,Wir werden hier sehr gut mit Essen verpflegt.,,
verpflichtet,,,adj,obliged / required / bound,বাধ্য / দায়বদ্ধ,,,"Sie sind verpflichtet, den Unfall zu melden.",,
verraten,,,verb,to betray / reveal / tell (a secret),বিশ্বাসঘাতকতা করা / ফাঁস করা,verraten,hat,Wer hat dir das Geheimnis verraten?,,
verreisen,,,verb,to go on a trip / go away,ভ্রমণে যাওয়া,verreist,ist,Frau Dr. Mueller ist zurzeit verreist.,,
verrueckt,,,adj,crazy / mad / insane,পাগল / উদ্ভট,,,Bist du verrueckt geworden?!,,
verrückt,,,,,,,,,,
versaeumen,,,verb,to miss (deadline/event) / neglect,মিস করা / গাফিলতি করা,versaeumt,hat,"Tut mir leid, ich habe die Anmeldefrist versaeumt.",,
Versammlung,die,-en,noun,assembly / meeting / gathering,সভা / সমাবেশ,,,Der Minister hielt bei der Versammlung eine Rede.,,
verschieben,,,verb,to postpone / move / shift,স্থগিত করা / সরানো,verschoben,hat,Leider muss ich den Termin verschieben.,,
verschieden,,,adj,different / various / diverse,বিভিন্ন / ভিন্ন ভিন্ন,,,Unsere beiden Kinder sind sehr verschieden.,,
verschmutzen,,,verb,to pollute / dirty,দূষিত করা / নোংরা করা,verschmutzt,hat,Fabriken verschmutzen die Umwelt.,,
verschreiben,,,verb,to prescribe (medicine),প্রেসক্রাইব করা (ওষুধ),verschrieben,hat,Die Aertzin hat mir Tabletten verschrieben.,,
verschwinden,,,verb,to disappear / vanish,অদৃশ্য হওয়া / হারিয়ে যাওয়া,verschwunden,ist,Mein Ausweis ist verschwunden. Hast du ihn vielleicht gesehen?,,
versichern,,,verb,to insure / assure,বীমা করা / নিশ্চিত করা,versichert,hat,Wollen Sie Ihr Gepaeck versichern?,,
Versichertenkarte,die,-n,noun,insurance card (D),বীমা কার্ড (জার্মানি),,,Haben Sie Ihre Versichertenkarte dabei?,"D: Versichertenkarte, A: e-card",
Versicherung,die,-en,noun,insurance / assurance,বীমা,,,Sie sollten eine Versicherung fuer Ihr Gepaeck abschliessen.,,
Verspaetung,die,-en,noun,delay / lateness,বিলম্ব / দেরি,,,Unser Zug hatte 10 Minuten Verspaetung.,,
versprechen,,,verb,to promise,প্রতিশ্রুতি দেওয়া / ওয়াদা করা,versprochen,hat,"Meine Mutter hat mir versprochen, mich abzuholen.",,
Verspätung,die,-en,noun,,,,,,,
verstaendlich,,,adj,understandable / comprehensible,বোধগম্য / বোঝার মতো,,,Nach acht Stunden Schule haben die Kinder keine Lust mehr. Ich finde das verstaendlich.,,
Verstaendnis,das,,noun,understanding / comprehension,বোধগম্যতা / উপলব্ধি,,,Wir bitten um Ihr Verstaendnis.,,
versteckt,,,verb,,,,,,,
verständlich,,,adj,,,,,Wer hat dir das Geheimnis verraten?,,
Verständnis,das,,noun,,,,,,,
Versuch,der,-e,noun,attempt / try / experiment,প্রচেষ্টা / চেষ্টা / পরীক্ষা,,,In der Forschung werden viele Versuche gemacht.,,
versuchen,,,verb,to try / attempt / taste,চেষ্টা করা / স্বাদ নেওয়া,versucht,hat,Haben Sie es schon mal mit diesem Mittel versucht?,,
versäumen,,,verb,,,,,,,
vert,,,,,,,,,,
verteilen,,,verb,to distribute / hand out,বিতরণ করা / ভাগ করে দেওয়া,verteilt,hat,Kannst du bitte schon mal die Glaeser verteilen?,,
Vertrag,der,¨-e,noun,contract / agreement,চুক্তি / কন্ট্রাক্ট,,,Sie beide muessen den Vertrag unterschreiben.,,
Vertrauen,das,,noun,trust / confidence,বিশ্বাস / আস্থা,,,Ich habe Vertrauen zu Ihnen.,,
vertreten,,,verb,to represent / stand in for,প্রতিনিধিত্ব করা,vertreten,hat,"Wer vertritt Sie, wenn Sie Urlaub machen?",,
Vertreter,der,-,noun,representative (male),প্রতিনিধি (পুরুষ),,,"Als Herr Dr. Mueller in Urlaub war, bin ich zu seiner Vertreterin gegangen.",,
Vertreterin,die,-nen,noun,representative (female),প্রতিনিধি (মহিলা),,,"Als Herr Dr. Mueller in Urlaub war, bin ich zu seiner Vertreterin gegangen.",,
Vertretung,die,-en,noun,representation / substitution / stand-in,প্রতিনিধিত্ব,,,Herr Dr. Meyer macht fuer mich die Vertretung.,,
verursachen,,,verb,to cause / bring about,কারণ হওয়া / ঘটানো,verursacht,hat,Dieser Busfahrer verursachte den Unfall.,,
verurteilen,,,verb,to sentence / convict / condemn,দণ্ড দেওয়া / সাজা দেওয়া,verurteilt,hat,Das Gericht hat den Taeter zu einer Geldstrafe verurteilt.,,
Verwaltung,die,-en,noun,administration / management,প্রশাসন / ব্যবস্থাপনা,,,Sprechen Sie bitte mit der Verwaltung.,,
verwandt,,,adj,related (family),আত্মীয় / সম্পর্কিত,,,Sind Sie mit Frau Meyer verwandt?,,
Verwandte,der/die,-n,noun,relative / relation,আত্মীয়,,,Zu meinem Geburtstag kommen alle Verwandten.,,
verwechseln,,,verb,to mix up / confuse / mistake,ভুল করা / গুলিয়ে ফেলা,verwechselt,hat,"Entschuldigen Sie, ich habe Sie mit jemandem verwechselt.",,
verwenden,,,verb,to use / utilize,ব্যবহার করা,verwendet,hat,Dieses Wort wird oft verwendet.,,
verzeihen,,,verb,to forgive / pardon,ক্ষমা করা / মাফ করা,verziehen,hat,Das werde ich ihm nie verzeihen koennen.,,
Verzeihung,die,,noun,forgiveness / pardon / excuse me,ক্ষমা / সরি,,,Verzeihung! Ich habe die falsche Nummer gewaehlt.,,
verzichten,,,verb,to do without / waive / forgo,ত্যাগ করা / ছেড়ে দেওয়া,verzichtet,hat,Ich verzichte heute auf den Kaffee.,,
verändert,,,verb,,,,,,,
veröffentlichen,,,verb,to publish,প্রকাশ করা,veröffentlicht,hat,Der Autor möchte ein Buch veröffentlichen.,,
Video,das,-s,noun,video,ভিডিও,,,Ich habe den Film auf Video aufgenommen.,,
viel,,,adj,much / many / a lot,অনেক / প্রচুর,,,Ich habe schon viel gelernt.,,
vielleicht,,,adv,maybe / perhaps / possibly,হয়তো / সম্ভবত,,,Kommst du mit in die Stadt? – Vielleicht.,,
Viertel,das,-,noun,quarter / district / neighborhood,এলাকা / পাড়া / চতুর্থাংশ,,,Wir wohnen in einem schoenen Viertel.,"D/A: Viertel, CH: Quartier",
virtuell,,,adj,virtual,ভার্চুয়াল,,,Auf dieser Website kann man an einer virtuellen Stadtrundfahrt teilnehmen.,,
Virus,der,Viren,noun,virus,ভাইরাস,,,Ich habe mal wieder einen Virus auf meinem Computer.,,
Visitenkarte,die,-n,noun,business card / visiting card,ভিজিটিং কার্ড,,,Darf ich Ihnen meine Visitenkarte geben?,,
Visum,das,Visa,noun,visa,ভিসা,,,Das Visum ist fuer drei Monate gueltig.,,
Vitamin,das,-e,noun,vitamin,ভিটামিন,,,"Der Arzt sagt, ich soll viele Vitamine essen.",,
voellig,,,adj,completely / totally / utterly,সম্পূর্ণরূপে / পুরোপুরি,,,Das halte ich fuer voellig ausgeschlossen.,,
voll,,,adj,full / filled / complete,পূর্ণ / ভর্তি,,,Die Flasche ist noch ganz voll.,,
Volleyball,der,,noun,volleyball,ভলিবল,,,Im Sommer spiele ich gern Volleyball.,,
Vollzeit,die,,noun,full-time (work),পূর্ণকালীন / ফুল-টাইম,,,Ich moechte gerne Vollzeit arbeiten.,,
von,,,preposition,from / of / by,থেকে / র / দ্বারা,,,Ich komme gerade vom Zahnarzt.,,
voneinander,,,adv,from each other / of each other,পরস্পর থেকে / একে অপরের,,,Wir haben lange nichts voneinander gehoert.,,
vor,,,preposition,before / in front of / ago / from (pain),আগে / সামনে / কারণে,,,Ich bin vor einer Woche zurueckgekommen.,,
vor allem,,,adv,above all / especially,সর্বাগ্রে / বিশেষ করে,,,"Gruessen Sie alle von mir, vor allem Frau Meier.",,
voraus,,,adv,ahead / in advance,আগাম / অগ্রিম,,,Gehen Sie schon voraus.,,
Voraussetzung,die,-en,noun,prerequisite / condition / requirement,পূর্বশর্ত / শর্ত,,,Gesunde Ernaehrung ist die Voraussetzung fuer ein langes Leben.,,
voraussichtlich,,,adv,probably / expected / likely,সম্ভবত / প্রত্যাশিতভাবে,,,Der Zug hat voraussichtlich 20 Minuten Verspaetung.,,
vorbei,,,adv,past / over / finished / gone,পাশ দিয়ে / শেষ,,,Die Linie 8 faehrt am Krankenhaus vorbei.,,
Vorbereitung,die,-en,noun,preparation,প্রস্তুতি,,,Naechste Woche beginnen wir mit der Vorbereitung fuer die Pruefung.,,
vorder-,,,adj,front / forward,সামনের,,,In den vorderen Reihen sind noch Plaetze frei.,,
Vorfahrt,die,,noun,right of way / priority,রাস্তার অগ্রাধিকার,,,Achtung! Das Auto rechts hat Vorfahrt!,,
vorgestern,,,adv,the day before yesterday,পরশু (আগের দিন),,,Er hat mich vorgestern angerufen.,,
vorhaben,,,verb,to plan / intend / have in mind,পরিকল্পনা থাকা / ইচ্ছা থাকা,vorgehabt,hat,Haben Sie morgen Abend schon etwas vor?,,
vorher,,,adv,before / beforehand / previously,আগে / পূর্বে,,,Ich komme mit ins Cafe. Vorher muss ich aber noch zur Bank.,,
vorhin,,,adv,a short while ago / just now,এইমাত্র / একটু আগে,,,Vorhin hat Heidrun angerufen. Du sollst sie zurueckrufen.,,
vorkommen,,,verb,to happen / occur / seem,ঘটা / মনে হওয়া,vorgekommen,ist,Kein Problem. Das kann vorkommen.,,
vorlaeufig,,,adj,temporary / provisional / for now,অস্থায়ী / আপাতত,,,Ich wohne vorlaeufig bei einem Freund.,,
vorlesen,,,verb,to read aloud,পড়ে শোনানো,vorgelesen,hat,Ich lese meinen Kindern oft etwas vor.,,
vorläufig,,,adj,,,,,,,
vorn,,,adv,at the front / in front,সামনে / সমনের দিকে,,,Bitte vorn beim Fahrer einsteigen!,,
